Year,Collection_Date,Community,Sample_Type,Vegetation_Type,Percent_Cover_Total,Scientific_Name,Common_Name,Percent_Cover,In_Out,Number_Planted,Number_Alive,Organization,Personnel,Comments
2002,9/18/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; A. Lasseigne,*no surviving Spartina patens or Spartina spartinae.;*no Spartina spartinae w/in 15' of plot.;Panicum amarum indeterminate.
2001,10/22/01,Saline,Random,Planted,70,Batis maritima L.,turtleweed,30,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,
2002,9/18/02,Saline,Random,Planted,70,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,
2002,9/18/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,
2001,10/22/01,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,10/22/01,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Natural,70,Batis maritima L.,turtleweed,<1,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,
2002,9/18/02,Saline,Random,Natural,70,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,
2001,4/18/01,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Planted,70,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Spartina patens.;*Pic 56.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,70,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Spartina patens.;*Pic 56.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Spartina patens.;*Pic 56.;Panicum amarum indeterminate.
2001,10/22/01,Saline,Random,Natural,70,Batis maritima L.,turtleweed,40,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Natural,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2001,4/18/01,Saline,Random,Natural,70,Distichlis spicata (L.) Greene,saltgrass,10,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2002,9/18/02,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; T. Folse; G. Curole,Spartina alterniflora indeterminate.
2001,4/19/01,Saline,Random,Planted,70,Batis maritima L.,turtleweed,30,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/19/01,Saline,Random,Planted,70,Distichlis spicata (L.) Greene,saltgrass,20,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2003,10/20/03,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,65,Both,,,LA DEPT OF NAT RES (CRDT),G. Curole; T. Hubbell; R. Chiasson,
2002,9/18/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,5,4,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear; A. Lasseigne,*Spartina spartinae (spotty in areas) hard to determine where individual parent plants originate; bushy thick growth in places where indeterminate.
2002,9/18/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,Both,5,,LA DEPT OF NAT RES (CRDT),K. Gray; A. Lasseigne; E. Lear,"*Planted Panicum amarum not distinguishable. (Spotty, but not able to tell parent plants origination points & not evenly spaced);*No surviving planted Spartina spartinae / none visible within 15' of plot.  Planted Spartina patens indeterminate."
2003,10/20/03,Saline,Random,Natural,70,Batis maritima L.,turtleweed,10,Both,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; J. West; E. Lear,
2003,10/20/03,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
2008,10/29/08,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,55,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.2' deep, 17.2 deg C, 7.8 ppt;  ;no Ike mud present;no pore water"
2008,10/29/08,Saline,Random,Natural,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,15,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.2' deep, 17.2 deg C, 7.8 ppt;  ;no Ike mud present;no pore water"
2008,10/29/08,Saline,Random,Natural,70,Juncus roemerianus Scheele,needlegrass rush,3,In,,,LA DEPT OF NAT RES (CRDL),M. Miller; L. Sharp,"surface water = 0.2' deep, 17.2 deg C, 7.8 ppt;  ;no Ike mud present;no pore water"
2008,10/29/08,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,1,In,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Miller,"surface water = 0.2' deep, 23 deg C, 16.4 ppt;  ;1cm of Ike mud"
2008,10/29/08,Saline,Random,Natural,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,In,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Miller,"surface water = 0.2' deep, 23 deg C, 16.4 ppt;  ;1cm of Ike mud"
2008,10/29/08,Saline,Random,Natural,70,Juncus roemerianus Scheele,needlegrass rush,60,In,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Miller,"surface water = 0.2' deep, 23 deg C, 16.4 ppt;  ;1cm of Ike mud"
2015,8/4/15,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,40,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2015,8/4/15,Saline,Random,Natural,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,30,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M.Mouledous; B.Wood,Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2005,9/1/05,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,
2005,9/1/05,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,,,LA DEPT OF NAT RES (CRDL),J. Price; M. Mouledous,photo 45
2005,9/1/05,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,65,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; J. Price,photo 46
2007,10/10/07,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,65,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Center transect north slope
2007,10/10/07,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Center transect north slope
2007,10/10/07,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,65,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Center transect south slope
2007,10/10/07,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,60,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,West transect north slope
2007,10/10/07,Saline,Random,Planted,70,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,West transect north slope
1997,8/4/97,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
2002,9/17/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),T. Folse; T. Hubbell; E. Lear,Stake # 387
2002,9/16/02,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; E. Lear,Stake # 394
2007,9/6/07,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,,,COASTAL ESTUARY SERVICES LLC,M. Dantin; E. Lear; W. Cavalier,Bare Ground = dead plants and unvegetated surface; Water Level is 0.40ft. Above Marsh
2010,9/1/10,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; D. Lee,Trenasse runs through this plot; pic #4
2010,9/1/10,Saline,Random,Natural,70,Spartina alterniflora Loisel.,smooth cordgrass,45,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; D. Lee,Pics # 44 & 45 & 46; point # 1 on random list - inside (see map)
2001,9/19/01,Saline,Random,Planted,70,Spartina alterniflora Loisel.,smooth cordgrass,70,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray,
2001,9/20/01,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,<1,Both,,,LA DEPT OF NAT RES (CRDT),K. Gray; E. Lear,
2013,9/24/13,Saline,Random,Planted,70,Distichlis spicata (L.) Greene,saltgrass,5,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V03 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  30% Bare Ground.
2013,9/24/13,Saline,Random,Planted,70,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,65,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,G. Curole; L. Rodrigue; T. Hubbell; E. Lear,The TE-52-V03 plot is located on the Caminada-Moreau Headland on a created dune; No water on dune; Unvegetated surface:  30% Bare Ground.
1995,12/4/95,Saline,Random,Planted,71,Spartina alterniflora Loisel.,smooth cordgrass,63.4,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,71,Spartina alterniflora Loisel.,smooth cordgrass,70,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller; D. Weifenbach,
1995,12/4/95,Saline,Random,Planted,71.6,Spartina alterniflora Loisel.,smooth cordgrass,27.2,In,16,16,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; D. Weifenbach; M. Miller,
2004,10/12/04,Saline,Random,Planted,72,Phragmites australis (Cav.) Trin. ex Steud.,common reed,1,In,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp; M. Miller,
1997,8/4/97,Saline,Random,Planted,72,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
2001,7/24/01,Saline,Random,Planted,73.8,Spartina alterniflora Loisel.,smooth cordgrass,73.8,In,16,,LA DEPT OF NAT RES (CRDL),D. Castellanos,
2009,9/3/09,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-113.jpg
2009,9/3/09,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-113.jpg
2001,9/11/01,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,45,Both,,,LA DEPT OF NAT RES (CRDNO),B. Carter; W. Boshart,
2003,9/8/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,45,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2001,9/13/01,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/13/01,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,10,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2001,9/13/01,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDNO),M. Hymel; W. Boshart,
2003,9/8/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,40,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2003,9/8/03,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,3,Both,,,LA DEPT OF NAT RES (CRDNO),W. Boshart; B. Carter,
2009,9/2/09,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-120.jpg
2009,9/2/09,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,,,GEC,J. Avant; J. Palmer,Photo: BA04-120.jpg
2009,9/2/09,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-130.jpg
2009,9/2/09,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,10,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-130.jpg
2009,9/2/09,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,40,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-135.jpg;Pole not found.  Plot reestablished.
2009,9/2/09,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,GEC,J. Avant; J. Palmer,Photo: BA04-135.jpg;Pole not found.  Plot reestablished.
2003,10/20/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDT),G. Curole; R. Chiasson; T. Hubbell,
2002,9/18/02,Saline,Random,Planted,75,Phragmites australis (Cav.) Trin. ex Steud.,common reed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Sp. patens.;*no Sp. patens w/in 15' of plot.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,75,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Sp. patens.;*no Sp. patens w/in 15' of plot.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,75,Distichlis spicata (L.) Greene,saltgrass,40,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Sp. patens.;*no Sp. patens w/in 15' of plot.;Panicum amarum indeterminate.
2002,9/18/02,Saline,Random,Planted,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,,5,0,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne; K. Gray,*no surviving Sp. patens.;*no Sp. patens w/in 15' of plot.;Panicum amarum indeterminate.
2001,10/22/01,Saline,Random,Natural,75,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),A. Lasseigne; E. Lear,
2003,10/20/03,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; R. Chiasson; G. Curole,
2003,10/21/03,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; J. West; R. Chiasson,
2003,10/20/03,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,5,,LA DEPT OF NAT RES (CRDT),T. Hubbell; R. Chiasson; G. Curole,
2003,10/20/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDT),G. Curole; R. Chiasson; T. Hubbell,
2001,4/18/01,Saline,Random,Planted,75,Batis maritima L.,turtleweed,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2001,4/18/01,Saline,Random,Planted,75,Distichlis spicata (L.) Greene,saltgrass,60,Both,,,LA DEPT OF NAT RES (CRDT),E. Lear; A. Lasseigne,
2003,10/20/03,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDT),T. Hubbell; G. Curole; R. Chiasson,
2002,9/18/02,Saline,Random,Planted,75,Distichlis spicata (L.) Greene,saltgrass,,Out,,,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; A. Lasseigne,
2002,9/18/02,Saline,Random,Planted,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,,Out,5,1,LA DEPT OF NAT RES (CRDT),E. Lear; K. Gray; A. Lasseigne,
2008,10/15/08,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous,"mini surge through plot and open water 25%.  surface water = 0.7' deep, 28 deg C, 12.5 ppt;  porewater 10 cm = 28.2 deg C, 16.8 ppt;   porewater 30 cm = 26.7 deg C, 17.3 ppt;   "
2007,10/1/07,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDL),G. Steyer; M. Miller,"Surface water= 0.4', 10.6 ppt; Porewater 10cm= 17.8 ppt; Porewater 30cm= 20.3 ppt"
2007,10/1/07,Saline,Random,Natural,75,Juncus roemerianus Scheele,needlegrass rush,70,Both,,,LA DEPT OF NAT RES (CRDL),G. Steyer; M. Miller,"Surface water= 0.4', 10.6 ppt; Porewater 10cm= 17.8 ppt; Porewater 30cm= 20.3 ppt"
2006,9/13/06,Saline,Random,,75,Spartina alterniflora Loisel.,smooth cordgrass,,Out,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater  Temp   SpCond   Salinity;Surface      34.8 C  38610     24.4 ppt     0.01' Surface water;10 cm         30.7 C  39340     24.7 ppt;30 cm         30.1 C  38380     24.4 ppt;Photo 101
2006,9/13/06,Saline,Random,,75,Distichlis spicata (L.) Greene,saltgrass,2,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater  Temp   SpCond   Salinity;Surface      34.8 C  38610     24.4 ppt     0.01' Surface water;10 cm         30.7 C  39340     24.7 ppt;30 cm         30.1 C  38380     24.4 ppt;Photo 101
2006,9/13/06,Saline,Random,,75,Juncus roemerianus Scheele,needlegrass rush,75,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater  Temp   SpCond   Salinity;Surface      34.8 C  38610     24.4 ppt     0.01' Surface water;10 cm         30.7 C  39340     24.7 ppt;30 cm         30.1 C  38380     24.4 ppt;Photo 101
2007,10/1/07,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,,Out,,,LA DEPT OF NAT RES (CRDL),G. Steyer; M. Miller,"Surface water= 0.7', 10.7 ppt; Porewater 10cm= 19.3 ppt; Porewater 21.2 ppt"
2007,10/1/07,Saline,Random,Natural,75,Juncus roemerianus Scheele,needlegrass rush,75,Both,,,LA DEPT OF NAT RES (CRDL),G. Steyer; M. Miller,"Surface water= 0.7', 10.7 ppt; Porewater 10cm= 19.3 ppt; Porewater 21.2 ppt"
2006,9/13/06,Saline,Random,,75,Spartina alterniflora Loisel.,smooth cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater    Temp  Sp.Cond  Salinity;Surface        27.6 C  31260    19.4 ppt     0.3' surface water;10 cm           29.5 C  28660     17.6 ppt;30 cm           Ground too hard;Photo 99
2006,9/13/06,Saline,Random,,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,20,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater    Temp  Sp.Cond  Salinity;Surface        27.6 C  31260    19.4 ppt     0.3' surface water;10 cm           29.5 C  28660     17.6 ppt;30 cm           Ground too hard;Photo 99
2006,9/13/06,Saline,Random,,75,Juncus roemerianus Scheele,needlegrass rush,45,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Porewater    Temp  Sp.Cond  Salinity;Surface        27.6 C  31260    19.4 ppt     0.3' surface water;10 cm           29.5 C  28660     17.6 ppt;30 cm           Ground too hard;Photo 99
2015,8/4/15,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,35,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,surface : 0  10:36.1/16804/9.7ppt 30:31.5/17345/10.1ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2015,8/4/15,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,,,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,surface : 0  10:36.1/16804/9.7ppt 30:31.5/17345/10.1ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2015,8/4/15,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,40,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Luent; M. Miller; T. McGinnis,surface : 0  10:36.1/16804/9.7ppt 30:31.5/17345/10.1ppt Water Level is 0 ft above marsh. Open water is 0%. Bare ground is 0%. Dead vegetation is 0%. Flooded-Undetermined is 0%.
2012,9/12/12,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,30,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead distichlis is 15% cover.  Surface N/A; 10cm 27.3C  17.3ppt; 30cm N/A;   WL=0.0ft
2012,9/12/12,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead distichlis is 15% cover.  Surface N/A; 10cm 27.3C  17.3ppt; 30cm N/A;   WL=0.0ft
2012,9/12/12,Saline,Random,Natural,75,Juncus roemerianus Scheele,needlegrass rush,,Out,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,M. Mouledous; M. Miller,Dead distichlis is 15% cover.  Surface N/A; 10cm 27.3C  17.3ppt; 30cm N/A;   WL=0.0ft
2007,9/26/07,Saline,Random,Natural,75,Distichlis spicata (L.) Greene,saltgrass,50,Both,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous,"Surface water= 0.4', 8.7 ppt; Porewater 10cm= 13.8 ppt"
2007,9/26/07,Saline,Random,Natural,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,1,Both,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous,"Surface water= 0.4', 8.7 ppt; Porewater 10cm= 13.8 ppt"
2007,9/26/07,Saline,Random,Natural,75,Juncus roemerianus Scheele,needlegrass rush,,Out,,,LA DEPT OF NAT RES (CRDL),L. Sharp; M. Mouledous,"Surface water= 0.4', 8.7 ppt; Porewater 10cm= 13.8 ppt"
2007,9/26/07,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; L. Sharp,"Surface water= 0.7', 7.4 ppt; Porewater 10cm= 23.5 ppt; Porewater 30cm= 26.1 ppt"
2014,9/10/14,Saline,Random,Natural,75,Spartina alterniflora Loisel.,smooth cordgrass,75,Both,,,COASTAL PROTECTION AND RESTORATION AUTHORITY,B. Wood; M. Miller; M. Mouledous,WL MARSH = 0.6ft (18.29cm)
2007,10/10/07,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,55,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,West transect north slope
2007,10/10/07,Saline,Random,Planted,75,Phragmites australis (Cav.) Trin. ex Steud.,common reed,5,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Center transect north slope
2007,10/10/07,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,50,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,Center transect north slope
2005,8/31/05,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,20,In,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Miller,dying brown ;sout slope
2007,10/10/07,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,45,Both,,,LA DEPT OF NAT RES (CRDL),C. Thibodeaux; M. Mouledous,East transect north slope
2007,10/10/07,Saline,Random,Planted,75,Spartina alterniflora Loisel.,smooth cordgrass,50,Both,,,LA DEPT OF NAT RES (CRDL),M. Mouledous; C. Thibodeaux,East transect south slope
1996,8/6/96,Saline,Random,Planted,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,5,Both,,,LA DEPT OF NAT RES (CRDT),S. Beasley; K. Bahlinger,
1997,8/5/97,Saline,Random,Planted,75,Spartina patens (Aiton) Muhl.,saltmeadow cordgrass,10,Both,,,LA DEPT OF NAT RES (CRDT),M. Townson; T. Folse,
